year,nation,player,player_id,dob,local_team,role,surname,age,wc_played,odis,bat_avg,centuries,bowl_avg,fives
2011,sri_lanka,Muttiah Muralitharan,49636,17 April 1972,Kandurata,,,,,340,6.8,0,23.19,10
2011,sri_lanka,Thisara Perera,233514,3 April 1989,Basnahira,,,,,15,19,0,21.9,2
2011,sri_lanka,Thilan Samaraweera,50424,22 September 1976,Wayamba,,,,,42,27.7,2,53.8,0
2011,sri_lanka,Chamara Silva,50431,14 December 1979,Ruhuna,,,,,64,30.57,1,21,0
2011,sri_lanka,Upul Tharanga,50747,2 February 1985,Ruhuna,,,,,110,33.29,8,,
2011,zimbabwe,Elton Chigumbura,55343,14 March 1986,Southern Rocks,c,,,,122,24.12,0,38.27,0
2011,zimbabwe,Regis Chakabva,293831,20 September 1987,Mashonaland Eagles,,,,,5,31.5,0,,
2011,zimbabwe,Charles Coventry,55329,8 March 1983,Matabeleland Tuskers,wk,,,,34,26.76,1,,
2011,zimbabwe,Graeme Cremer,55346,19 September 1986,Mid West Rhinos,,,,,37,13.56,0,29.57,1
2011,zimbabwe,Craig Ervine,55412,19 August 1985,Southern Rocks,,,,,14,32.4,0,,
2011,zimbabwe,Terry Duffin,55391,20 March 1982,Matabeleland Tuskers,,,,,23,23.73,0,,
2011,zimbabwe,Greg Lamb,55562,4 March 1981,Mashonaland Eagles,,,,,9,19.14,0,33.37,0
2011,zimbabwe,Shingirai Masakadza,55608,4 September 1986,Mountaineers,,,,,102,27.07,3,34.11,0
2011,zimbabwe,Chris Mpofu,55633,27 November 1985,Matabeleland Tuskers,,,,,49,2.21,0,37.03,1
2011,zimbabwe,Ray Price,55698,12 June 1976,Mashonaland Eagles,,,,,83,8.91,0,34.92,0
2011,zimbabwe,Tinashe Panyangara,55705,21 October 1985,Mountaineers,,,,,23,6,0,36.76,0
2011,zimbabwe,Tatenda Taibu,55805,14 May 1983,Southern Rocks,wk,,,,130,28.98,2,30.5,0
2011,zimbabwe,Brendan Taylor,55814,6 February 1986,Mid West Rhinos,wk,,,,112,32.42,3,42.55,0
2011,zimbabwe,Prosper Utseya,55820,26 March 1985,Mountaineers,,,,,121,15.87,0,46.11,0
2011,zimbabwe,Vusi Sibanda,55787,10 October 1983,Mid West Rhinos,,,,,85,21.9,1,74,0
2011,bangladesh,Shakib Al Hasan,56143,24 March 1987,Khulna Division/Worcestershire,c,,,,102,34.98,5,28.8,0
2011,bangladesh,Mushfiqur Rahim,56029,1 September 1988,Rajshahi Division,wk,,,,84,23.54,0,,
2011,bangladesh,Tamim Iqbal,56194,20 March 1989,Chittagong Division,vc,,,,89,29.66,3,,0
2011,bangladesh,Imrul Kayes,280734,2 February 1987,Khulna Division,,,,,30,29.8,1,,
2011,bangladesh,Junaid Siddique,55946,30 October 1987,Rajshahi Division,,,,,46,24,1,,0
2011,bangladesh,Shahriar Nafees,56153,25 January 1986,Barisal Division,,,,,64,33.49,4,,
2011,bangladesh,Mohammad Ashraful,55988,7 July 1984,Dhaka Division,,,,,164,23.33,3,36.93,0
2011,bangladesh,Raqibul Hasan,56093,8 October 1987,Barisal Division,,,,,49,29.3,0,,
2011,bangladesh,Mahmudullah,56025,4 February 1986,Dhaka Division,,,,,61,28.91,0,51.54,0
2011,bangladesh,Naeem Islam,56054,31 December 1986,Rajshahi Division,,,,,40,28.63,0,38.65,0
2011,bangladesh,Shafiul Islam,288305,6 October 1989,Rajshahi Division,,,,,23,7.42,0,31.56,0
2011,bangladesh,Rubel Hossain,300619,1 January 1990,Chittagong Division,,,,,21,2.5,0,36.72,0
2011,bangladesh,Abdur Razzak,56283,15 June 1982,Khulna Division,,,,,111,13.73,0,26.9,3
2011,bangladesh,Suhrawadi Shuvo,56138,21 November 1988,Rajshahi Division,,,,,11,9.83,0,47.62,0
2011,bangladesh,Nazmul Hossain,56056,5 October 1987,Khulna Division,,,,,34,4.37,0,33.36,0
2011,england,Andrew Strauss,20387,2 March 1977,Middlesex,c,,,,118,34.93,5,,0
2011,england,James Anderson,8608,30 July 1982,Lancashire,,,,,135,6.62,0,30.37,1
2011,england,Ian Bell,9062,11 April 1982,Warwickshire,,,,,88,35.36,1,14.66,0
2011,england,Ravi Bopara,10582,4 May 1985,Essex,,,,,54,28.5,0,33.1,0
2011,england,Tim Bresnan,9310,28 February 1985,Yorkshire,,,,,35,25.27,0,38.07,0
2011,england,Paul Collingwood,10772,26 May 1976,Durham,,,,,192,35.63,5,37.98,1
2011,england,Jade Dernbach,12461,3 April 1986,Surrey,,,,,,,,,
2011,england,Eoin Morgan,24598,10 September 1986 (aged 24),Middlesex,,,,,60,38.42,4,,
2011,england,Matt Prior,18675,26 February 1982,Sussex,wk,,,,59,24.93,0,,
2011,england,Adil Rashid,244497,17 February 1988,Yorkshire,,,,,5,20,0,63.66,0
2011,england,Graeme Swann,20431,24 March 1979,Nottinghamshire,,,,,44,12.45,0,24.63,1
2011,england,James Tredwell,21646,27 February 1982,Kent,,,,,3,18,0,,0
2011,england,Chris Tremlett,21650,2 September 1981,Surrey,,,,,13,7.83,0,41.33,0
2011,england,Jonathan Trott,47623,22 April 1981,Warwickshire,,,,,16,50.5,2,57.5,0
2011,england,Luke Wright,23460,7 March 1985,Sussex,,,,,43,21.79,0,52.06,0
2011,india,Mahendra Singh Dhoni,28081,7 July 1981,Jharkhand,c/wk,,,,177,48.8,7,14,0
2011,india,Virender Sehwag,35263,20 October 1978,Delhi,vc,,,,228,34.64,13,40.39,0
2011,india,Gautam Gambhir,28763,14 October 1981,Delhi,,,,,105,40.43,9,,0
2011,india,Sachin Tendulkar,35320,24 April 1973,Mumbai,,,,,444,44.97,46,44.26,2
2011,india,Yuvraj Singh,36084,12 December 1981,Punjab,,,,,265,36.61,12,39.18,0
2011,india,Suresh Raina,33335,27 November 1986,Uttar Pradesh,,,,,111,35.18,3,59.71,0
2011,india,Virat Kohli,253802,5 November 1988,Delhi,,,,,45,46.44,4,,0
2011,india,Yusuf Pathan,32498,17 November 1982,Baroda,,,,,45,33.04,2,34.76,0
2011,india,Zaheer Khan,30102,7 October 1978,Mumbai,,,,,182,12.71,0,29.68,1
2011,india,Harbhajan Singh,29264,3 July 1980,Punjab,,,,,217,13.23,0,33.14,3
2011,india,Ashish Nehra,31820,29 April 1979,Delhi,,,,,117,6.08,0,31.56,2
2011,india,Munaf Patel,32965,12 July 1983,Baroda,,,,,54,8.11,0,29.69,0
2011,india,S. Sreesanth,34274,6 February 1983,Kerala,,,,,51,4,0,32.04,1
2011,india,Piyush Chawla,32966,24 December 1988,Uttar Pradesh,,,,,22,6,0,33.67,0
2011,india,Ravichandran Ashwin,26421,17 September 1986,Tamil Nadu,,,,,7,19,0,23.21,0
2011,netherlands,Peter Borren,36592,21 August 1983,VRA Amsterdam,vc,,,,39,14.9,0,33.25,0
2011,netherlands,Adeel Raja,58547,15 August 1980,VRA Amsterdam,,,,,,,,,
2011,netherlands,Wesley Barresi,44407,3 May 1984,VRA Amsterdam,wk,,,,9,29.71,0,,0
2011,netherlands,Mudassar Bukhari,245166,26 December 1983,Amsterdam CC,,,,,27,16.64,0,24.75,0
2011,netherlands,Atse Buurman,24996,21 March 1982,VRA Amsterdam,wk,,,,15,16.28,0,,
2011,netherlands,Tom Cooper,219885,26 November 1986,South Australia,,,,,10,65.44,1,23.8,0
2011,netherlands,Tom de Grooth,25022,14 May 1979,HCC Den Haag,,,,,22,21.5,0,2,0
2011,netherlands,Alexei Kervezee,214695,11 September 1989,Worcestershire,,,,,30,26.56,0,,0
2011,netherlands,Bradley Kruger,297517,17 September 1988,"Leeds,Bradford UCCE",,,,,4,12,0,36,0
2011,netherlands,Bernard Loots,466610,19 April 1979,HCC Den Haag,,,,,3,10,0,20,0
2011,netherlands,Pieter Seelaar,208657,2 July 1987,Hermes DVS,,,,,21,21.25,0,32.8,0
2011,netherlands,Eric Szwarczynski,214696,13 February 1983,VRA Amsterdam,,,,,30,27.7,0,,
2011,netherlands,Ryan ten Doeschate,47660,30 June 1980,Essex,,,,,27,68.55,3,20.93,0
2011,netherlands,Berend Westdijk,413702,5 March 1985,HBS Craeyenhout,,,,,,,,,
2011,netherlands,Bas Zuiderent,24990,3 March 1977,VRA Amsterdam,,,,,53,25.71,0,,
2011,south_africa,Graeme Smith,47270,1 February 1981,Cape Cobras,c,,,,165,39.84,8,52.83,0
2011,south_africa,AB de Villiers,44936,17 February 1984,Titans,wk,,,,114,43.89,9,,0
2011,south_africa,Hashim Amla,43906,31 March 1983,Dolphins,,,,,42,59.88,7,,
2011,south_africa,Johan Botha,44149,2 May 1982,Warriors,,,,,69,18.46,0,40.29,0
2011,south_africa,JP Duminy,44932,14 April 1984,Cape Cobras,,,,,71,41.91,2,39.11,0
2011,south_africa,Francois du Plessis,44828,13 July 1984,Titans,,,,,3,23,0,,0
2011,south_africa,Colin Ingram,45705,3 July 1985,Warriors,,,,,11,41,2,,
2011,south_africa,Jacques Kallis,45789,16 October 1975,Warriors,,,,,307,45.84,17,31.9,2
2011,south_africa,Morné Morkel,46538,6 October 1984,Titans,,,,,38,10.09,0,24.06,0
2011,south_africa,Wayne Parnell,265564,30 July 1989,Warriors,,,,,18,23.2,0,30.35,2
2011,south_africa,Robin Peterson,46750,4 August 1979,Warriors,,,,,40,13.42,0,50.33,0
2011,south_africa,Dale Steyn,47492,27 June 1983,Titans,,,,,48,8.3,0,29.65,0
2011,south_africa,Imran Tahir,40618,27 March 1979,Dolphins,,,,,,,,,
2011,south_africa,Lonwabo Tsotsobe,47666,7 March 1984,Warriors,,,,,19,6,0,19.91,0
2011,south_africa,Morne van Wyk,47711,20 March 1979,Knights,wk,,,,8,33.25,0,,
2011,west_indies,Darren Sammy,53115,20 December 1983,Saint Lucia,c,,,,44,25.19,0,43.06,0
2011,west_indies,Devon Thomas,248920,12 November 1989,Leeward Islands,wk,,,,2,,0,5.5,0
2011,west_indies,Kirk Edwards,51786,3 November 1984,Barbados,,,,,,,,,
2011,west_indies,Sulieman Benn,51248,22 July 1981,Barbados,,,,,18,9.66,0,49.84,0
2011,west_indies,Devendra Bishoo,341593,6 November 1985,Guyana,,,,,,,,,
2011,west_indies,Darren Bravo,277472,6 February 1989,Trinidad and Tobago,,,,,11,32.42,0,,
2011,west_indies,Shivnarine Chanderpaul,51469,16 August 1974,Guyana,,,,,262,41.84,11,45.42,0
2011,west_indies,Chris Gayle,51880,21 September 1979,Jamaica,,,,,221,39.24,19,34.58,1
2011,west_indies,Nikita Miller,52622,16 May 1982,Jamaica,,,,,34,20.27,0,36.26,0
2011,west_indies,Kieron Pollard,230559,12 May 1987,Trinidad and Tobago,,,,,31,19.35,0,27.76,0
2011,west_indies,Ravi Rampaul,52912,15 October 1984,Trinidad and Tobago,,,,,51,9.7,0,34.14,0
2011,west_indies,Kemar Roach,230553,30 June 1988,Barbados,,,,,14,5,0,21.3,1
2011,west_indies,Andre Russell,276298,29 April 1988,Jamaica,,,,,,,,,
2011,west_indies,Ramnaresh Sarwan,52969,23 June 1980,Guyana,,,,,157,44.21,4,36.62,0
2011,west_indies,Devon Smith,52962,21 October 1981,Windward Islands,,,,,32,24.32,0,,
2015,afghanistan,Mohammad Nabi,25913,1 January 1985,BandeAmir Dragons,c,,,,45,31.44,0,36.23,0
2015,afghanistan,Javed Ahmadi,308235,2 January 1992,Amo Sharks,,,,,19,27,0,26.85,0
2015,afghanistan,Aftab Alam,440963,30 November 1992,Speen Ghar Tigers,,,,,8,5,0,27.27,0
2015,afghanistan,Usman Ghani,711559,20 November 1996,Amo Sharks,,,,,12,33,1,34,0
2015,afghanistan,Hamid Hassan,311427,1 June 1987,Speen Ghar Tigers,,,,,24,6,0,18.93,1
2015,afghanistan,Nasir Jamal,524048,21 December 1993,Boost Defenders,,,,,4,42.33,0,,0
2015,afghanistan,Nawroz Mangal,318334,15 July 1984,Mis Ainak Knights,,,,,34,35.55,2,30.28,0
2015,afghanistan,Gulbadin Naib,352048,16 March 1991,Mis Ainak Knights,,,,,14,16.88,0,33.37,0
2015,afghanistan,Shafiqullah Shafiq,362603,7 August 1989,Speen Ghar Tigers,wk,,,,10,25.57,0,,
2015,afghanistan,Samiullah Shenwari,318339,3 February 1987,Amo Sharks,,,,,44,36.35,0,30.34,0
2015,afghanistan,Asghar Afghan,320652,22 December 1987,BandeAmir Dragons,,,,,38,26,0,42,0
2015,afghanistan,Dawlat Zadran,516561,19 March 1988,Mis Ainak Knights,,,,,24,14.1,0,32.31,0
2015,afghanistan,Najibullah Zadran,524049,28 February 1993,Boost Defenders,,,,,10,21.11,0,,0
2015,afghanistan,Shapoor Zadran,319746,8 July 1987,Boost Defenders,,,,,30,5.12,0,35.62,0
2015,afghanistan,Afsar Zazai,420402,10 August 1993,Mis Ainak Knights,wk,,,,8,29.42,0,,
2015,australia,Michael Clarke,4578,2 April 1981,New South Wales,c,,,,238,44.86,8,38.07,1
2015,australia,George Bailey,4451,7 September 1982,Tasmania,vc,,,,55,42.6,2,,
2015,australia,Pat Cummins,489889,5 August 1993,New South Wales,,,,,10,11,0,35.5,0
2015,australia,Xavier Doherty,5017,22 November 1982,Tasmania,,,,,59,14.42,0,39.34,0
2015,australia,James Faulkner,270484,29 April 1990,Tasmania,,,,,37,45,1,32.79,0
2015,australia,Aaron Finch,5334,17 November 1986,Victoria,,,,,40,38.07,5,22.5,0
2015,australia,Brad Haddin,5560,23 October 1977,New South Wales,wk,,,,117,31.44,2,,
2015,australia,Josh Hazlewood,288284,8 January 1991,New South Wales,,,,,7,,0,25.6,1
2015,australia,Mitchell Johnson,6033,2 November 1981,Western Australia,,,,,144,16.37,0,25.72,3
2015,australia,Mitchell Marsh,272450,20 October 1991,Western Australia,,,,,13,36,0,45.33,0
2015,australia,Glenn Maxwell,325026,14 October 1988,Victoria,,,,,40,28.72,0,42.45,0
2015,australia,Steve Smith,7656,2 June 1989,New South Wales,,,,,28,39.13,2,,0
2015,australia,Mitchell Starc,311592,30 January 1990,New South Wales,,,,,32,32.4,0,20.62,4
2015,australia,David Warner,219889,27 October 1986,New South Wales,,,,,53,33.13,3,,0
2015,australia,Shane Watson,8180,17 June 1981,New South Wales,,,,,180,40.57,9,31.21,0
2015,bangladesh,Mashrafe Mortaza,56007,5 October 1983,Mohammedan Sporting Club,c,,,,144,14.95,0,30.51,1
2015,bangladesh,Shakib Al Hasan,56143,24 March 1987,Legends of Rupganj,vc,,,,141,34.58,6,27.92,0
2015,bangladesh,Taskin Ahmed,56658,3 April 1995,Prime Bank Cricket Club,,,,,,,,,
2015,bangladesh,Mominul Haque,373696,29 September 1991,Prime Doleshwar Sporting Club,,,,,24,25.66,0,25,0
2015,bangladesh,Nasir Hossain,300618,30 November 1991,Abahani Limited,,,,,41,34.8,1,100.33,0
2015,bangladesh,Rubel Hossain,300619,1 January 1990,Legends of Rupganj,,,,,53,6.38,0,32.36,1
2015,bangladesh,Tamim Iqbal,56194,20 March 1989,Legends of Rupganj,,,,,135,29.85,4,,0
2015,bangladesh,Shafiul Islam,288305,6 October 1989,Prime Doleshwar Sporting Club,,,,,52,6.52,0,36.36,0
2015,bangladesh,Taijul Islam,401057,7 February 1992,Prime Bank Cricket Club,,,,,1,,,2.75,0
2015,bangladesh,Imrul Kayes,280734,2 February 1987,Victoria Sporting Club,,,,,53,26.73,1,,
2015,bangladesh,Mahmudullah Riyad,56025,4 February 1986,Prime Bank Cricket Club,,,,,110,32.16,0,42.14,0
2015,bangladesh,Mushfiqur Rahim,56029,1 September 1988,Prime Doleshwar Sporting Club,wk,,,,140,28.92,2,,
2015,bangladesh,Sabbir Rahman,373538,22 November 1991,Kalabagan Cricket Academy,,,,,5,27.66,0,,0
2015,bangladesh,Soumya Sarkar,436677,25 February 1993,Prime Bank Cricket Club,,,,,1,20,0,,
2015,bangladesh,Arafat Sunny,56268,29 September 1986,Sheikh Jamal Dhanmondi Club,,,,,8,5,0,17.81,0
2015,england,Eoin Morgan,24598,10 September 1986,Middlesex,c,,,,134,36.64,7,,
2015,england,Jos Buttler,308967,8 September 1990,Lancashire,vc/wk,,,,48,32.05,1,,
2015,england,Moeen Ali,8917,18 June 1987,Worcestershire,,,,,16,32.12,1,37.18,0
2015,england,James Anderson,8608,30 July 1982,Lancashire,,,,,187,7.61,0,28.92,2
2015,england,Gary Ballance,232438,22 November 1989,Yorkshire,,,,,12,26.1,0,,
2015,england,Ian Bell,9062,11 April 1982,Warwickshire,,,,,154,37.56,4,14.66,0
2015,england,Ravi Bopara,10582,4 May 1985,Essex,,,,,118,30.59,1,39.26,0
2015,england,Stuart Broad,10617,24 June 1986,Nottinghamshire,,,,,112,12.78,0,29.21,1
2015,england,Steven Finn,210283,4 April 1989,Middlesex,,,,,51,9.63,0,28.09,1
2015,england,Alex Hales,249866,3 January 1989,Nottinghamshire,,,,,7,18,0,,
2015,england,Chris Jordan,288992,4 October 1988,Sussex,,,,,20,13.2,0,30.09,1
2015,england,Joe Root,303669,30 December 1990,Yorkshire,,,,,47,40.38,3,63.18,0
2015,england,James Taylor,297635,6 January 1990,Nottinghamshire,,,,,10,37.66,0,,
2015,england,James Tredwell,21646,27 February 1982,Kent,,,,,44,11.64,0,27.81,0
2015,england,Chris Woakes,247235,2 March 1989,Warwickshire,,,,,28,18.23,0,30.64,2
2015,new_zealand,Brendon McCullum,37737,27 September 1981,Otago,c,,,,239,30.27,5,,
2015,new_zealand,Kane Williamson,277906,8 August 1990,Northern Districts,vc,,,,64,45,5,34.2,0
2015,new_zealand,Corey Anderson,277662,13 December 1990,Northern Districts,,,,,26,36.15,1,27.97,1
2015,new_zealand,Trent Boult,277912,22 July 1989,Northern Districts,,,,,15,13,0,34.94,0
2015,new_zealand,Grant Elliott,44956,21 March 1979,Wellington,,,,,57,34.35,2,26.72,0
2015,new_zealand,Martin Guptill,226492,30 September 1986,Auckland,,,,,98,36.65,5,39,0
2015,new_zealand,Matt Henry,506612,14 December 1991,Canterbury,,,,,8,21,0,15.42,1
2015,new_zealand,Tom Latham,388802,2 April 1992,Canterbury,wk,,,,26,23.9,0,,
2015,new_zealand,Mitchell McClenaghan,319439,11 June 1986,Auckland,,,,,34,29.5,0,24.83,1
2015,new_zealand,Nathan McCullum,37749,1 September 1980,Otago,,,,,77,20.83,0,48.96,0
2015,new_zealand,Kyle Mills,37740,15 March 1979,Auckland,,,,,170,15.62,0,27.02,1
2015,new_zealand,Luke Ronchi,7502,23 April 1981,Wellington,wk,,,,39,36.48,1,,
2015,new_zealand,Tim Southee,232364,11 December 1988,Northern Districts,,,,,84,10.29,0,31.05,1
2015,new_zealand,Ross Taylor,38699,8 March 1984,Central Districts,,,,,149,41.11,11,,0
2015,new_zealand,Daniel Vettori,38710,27 January 1979,Northern Districts,,,,,285,17.21,0,32.26,2
2015,scotland,Preston Mommsen,461281,14 October 1987,Carlton Highlanders,c,,,,30,29.28,1,21.66,0
2015,scotland,Kyle Coetzer,25446,14 April 1984,Northamptonshire,vc,,,,20,39.88,1,145,0
2015,scotland,Richie Berrington,25490,4 March 1987,Clydesdale Reivers,,,,,39,26.22,1,43.68,0
2015,scotland,Freddie Coleman,364329,15 December 1991,Warwickshire,,,,,13,12.18,0,,
2015,scotland,Matthew Cross,417268,15 October 1992,Nottinghamshire,wk,,,,11,14,0,,
2015,scotland,Josh Davey,407265,3 August 1990,Somerset,,,,,18,28.69,0,18.96,2
2015,scotland,Alasdair Evans,399259,12 January 1989,Carlton Highlanders,,,,,8,32,0,43.8,0
2015,scotland,Hamish Gardiner,638713,4 January 1991,Carlton Highlanders,,,,,8,29.75,0,,
2015,scotland,Michael Leask,414966,29 October 1990,Northamptonshire,,,,,8,22,0,78,0
2015,scotland,Matt Machan,297488,15 February 1991,Sussex,,,,,16,36.53,1,35.25,0
2015,scotland,Calum MacLeod,232435,15 November 1988,Durham,,,,,27,28.9,2,40.5,0
2015,scotland,Safyaan Sharif,414970,24 May 1991,Reivers,,,,,12,20.25,0,33.06,0
2015,scotland,Robert Taylor,353431,21 December 1989,Leicestershire,,,,,11,18.42,0,29.81,0
2015,scotland,Iain Wardlaw,509107,29 June 1985,Yorkshire,,,,,17,5,0,24.2,0
2015,sri_lanka,Angelo Mathews,49764,2 June 1987,Colts,c,,,,149,40.31,1,34.79,1
2015,sri_lanka,Lahiru Thirimanne,301236,8 September 1989,Ragama,vc,,,,87,31.71,3,31.33,0
2015,sri_lanka,Dushmantha Chameera,552152,11 January 1992,Nondescripts,,,,,1,,,30,0
2015,sri_lanka,Tillakaratne Dilshan,48472,14 October 1976,Bloomfield,,,,,307,39,20,44.41,0
2015,sri_lanka,Mahela Jayawardene,49289,27 May 1977,Sinhalese,,,,,441,33.48,18,70.37,0
2015,sri_lanka,Tharindu Kaushal,465797,5 March 1993,Nondescripts,,,,,,,,,
2015,sri_lanka,Nuwan Kulasekara,49535,22 July 1982,Colts,,,,,165,15.15,0,34.23,1
2015,sri_lanka,Suranga Lakmal,49619,10 March 1987,Tamil Union,,,,,31,2,0,30.06,0
2015,sri_lanka,Lasith Malinga,49758,28 August 1983,Nondescripts,,,,,177,7.24,0,27.21,7
2015,sri_lanka,Kusal Perera,300631,17 August 1990,Colts,,,,,41,23.3,1,,
2015,sri_lanka,Thisara Perera,233514,3 April 1989,Sinhalese,,,,,98,17.59,0,30.11,3
2015,sri_lanka,Seekkuge Prasanna,268740,27 June 1985,Sri Lanka Army,,,,,22,10.64,0,42.85,0
2015,sri_lanka,Kumar Sangakkara,50710,27 October 1977,Nondescripts,wk,,,,397,40.99,21,,
2015,sri_lanka,Sachithra Senanayake,273439,9 February 1985,Sinhalese,,,,,44,14.52,0,34.77,0
2015,sri_lanka,Upul Tharanga,50747,2 February 1985,Nondescripts,,,,,176,33.57,13,,
2015,india,Mahendra Singh Dhoni,28081,7 July 1981,Jharkhand,c/wk,,,,254,52.29,9,31,0
2015,india,Virat Kohli,253802,5 November 1988,Delhi,vc,,,,150,51.5,21,145.5,0
2015,india,Ravichandran Ashwin,26421,17 September 1986,Tamil Nadu,,,,,88,17.3,0,32.64,0
2015,india,Stuart Binny,27223,3 June 1984,Karnataka,,,,,9,18.2,0,14.15,1
2015,india,Shikhar Dhawan,28235,5 December 1985,Delhi,,,,,53,42.75,6,,
2015,india,Ravindra Jadeja,234675,6 December 1988,Saurashtra,,,,,111,33.92,0,32.76,1
2015,india,Bhuvneshwar Kumar,326016,5 February 1990,Uttar Pradesh,,,,,44,9.47,0,37.15,0
2015,india,Akshar Patel,554691,20 January 1994,Gujarat,,,,,13,8.2,0,25,0
2015,india,Ajinkya Rahane,277916,5 June 1988,Mumbai,,,,,46,30.57,2,,
2015,india,Suresh Raina,33335,27 November 1986,Uttar Pradesh,,,,,207,35.44,4,49,0
2015,india,Ambati Rayudu,33141,23 September 1985,Baroda,wk,,,,27,41.27,1,53,0
2015,india,Mohammed Shami,481896,9 March 1990,Bengal,,,,,40,10.1,0,26.74,0
2015,india,Mohit Sharma,537119,18 September 1988,Haryana,,,,,12,10,0,40.5,0
2015,india,Rohit Sharma,34102,30 April 1987,Mumbai,,,,,127,38.9,6,60.37,0
2015,ireland,William Porterfield,24611,6 September 1984,Warwickshire,c,,,,73,30.97,6,,
2015,ireland,Andrew Balbirnie,303423,28 December 1990,Leinster,,,,,11,17.44,0,34,0
2015,ireland,Peter Chase,524845,9 October 1993,Durham,,,,,1,,,,
2015,ireland,Alex Cusack,293983,29 October 1980,Leinster,,,,,54,22.68,0,23.89,1
2015,ireland,George Dockrell,348034,22 July 1992,Somerset,,,,,42,12.11,0,27.78,0
2015,ireland,Ed Joyce,24249,22 September 1978,Sussex,,,,,45,33.02,2,,
2015,ireland,Andrew McBrine,417381,30 April 1993,North West,,,,,3,,,42,0
2015,ireland,John Mooney,24237,10 February 1982,Leinster,,,,,54,25.71,0,30.36,0
2015,ireland,Kevin O'Brien,24605,4 March 1984,Leinster,,,,,84,33.5,2,28.3,0
2015,ireland,Niall O'Brien,24289,8 November 1981,Leicestershire,wk,,,,64,29.44,0,,
2015,ireland,Max Sorensen,531953,18 November 1985,Leinster,,,,,9,24.25,0,22.58,0
2015,ireland,Paul Stirling,303427,7 September 1990,Middlesex,,,,,51,35.22,5,37.22,0
2015,ireland,Stuart Thompson,414821,15 August 1991,North West,,,,,7,32.5,0,14.5,0
2015,ireland,Gary Wilson,24609,5 February 1986,Surrey,wk,,,,52,25.08,1,,
2015,ireland,Craig Young,364343,4 April 1990,North West,,,,,6,16,0,14.06,1
2015,pakistan,MisbahulHaq Niazi,41378,28 May 1974,Khan Research Laboratories,c,,,,154,42.97,0,,0
2015,pakistan,Shahid Afridi,42639,1 March 1980,Habib Bank Limited,vc,,,,390,23.62,6,33.91,9
2015,pakistan,Ehsan Adil,547092,15 March 1993,Habib Bank Limited,,,,,3,11,0,93,0
2015,pakistan,Sarfraz Ahmed,227760,22 May 1987,Pakistan International Airlines,wk,,,,35,24.21,0,,
2015,pakistan,Umar Akmal,317273,26 May 1990,Sui Northern Gas Pipelines Limited,wk,,,,103,35.64,2,,
2015,pakistan,Rahat Ali,323244,12 September 1988,Khan Research Laboratories Baluchistan Warriors,,,,,1,,0,,0
2015,pakistan,Mohammad Irfan,429981,6 June 1982,Khan Research Laboratories,,,,,39,4.44,0,30.07,0
2015,pakistan,Nasir Jamshed,42321,6 December 1989,National Bank of Pakistan,,,,,45,33.64,3,,
2015,pakistan,Sohail Khan,317252,6 March 1984,Sindh,,,,,5,4,0,33.16,0
2015,pakistan,Younis Khan,43652,29 November 1977,Habib Bank Limited,,,,,260,31.65,7,90.33,0
2015,pakistan,Sohaib Maqsood,43266,15 April 1987,Baluchistan Warriors,,,,,18,35.75,0,,0
2015,pakistan,Wahab Riaz,43590,28 June 1985,Punjab Badshahs,,,,,47,12.07,0,32.09,1
2015,pakistan,Yasir Shah,43685,2 May 1986,Khyber Pakhtunkhwa Fighters,,,,,1,,,25.5,0
2015,pakistan,Ahmed Shehzad,259410,23 November 1991,Habib Bank Limited,,,,,57,34.46,6,111,0
2015,pakistan,Haris Sohail,318788,9 January 1989,Zarai Taraqiati Bank,,,,,10,37.87,0,38.83,0
2015,south_africa,AB de Villiers,44936,17 February 1984,Titans,c/wk,,,,179,52.16,19,35,0
2015,south_africa,Hashim Amla,43906,31 March 1983,Cape Cobras,vc,,,,107,56.41,19,,
2015,south_africa,Kyle Abbott,297583,18 June 1987,Dolphins,,,,,11,11.66,0,56,0
2015,south_africa,Farhaan Behardien,44410,9 October 1983,Titans,,,,,21,21.2,0,28.83,0
2015,south_africa,Quinton de Kock,379143,17 December 1992,Lions,wk,,,,36,42.45,6,,
2015,south_africa,Faf du Plessis,44828,13 July 1984,Titans,,,,,67,33.84,3,71,0
2015,south_africa,JP Duminy,44932,14 April 1984,Cape Cobras,,,,,134,39.18,3,40.78,0
2015,south_africa,David Miller,321777,10 June 1989,Dolphins,,,,,63,34.55,1,,
2015,south_africa,Morné Morkel,46538,6 October 1984,Titans,,,,,91,8.73,0,24.69,2
2015,south_africa,Wayne Parnell,265564,30 July 1989,Warriors,,,,,45,22.25,0,29.25,2
2015,south_africa,Aaron Phangiso,46942,21 January 1984,Lions,,,,,14,7.5,0,38.2,0
2015,south_africa,Vernon Philander,46945,24 June 1985,Cape Cobras,,,,,24,10.09,0,22.25,0
2015,south_africa,Rilee Rossouw,318845,9 October 1989,Knights,,,,,14,29.71,2,17,0
2015,south_africa,Dale Steyn,47492,27 June 1983,Cape Cobras,,,,,96,8.06,0,25.14,3
2015,south_africa,Imran Tahir,40618,27 March 1979,Dolphins,,,,,30,13,0,20.23,0
2015,uae,Mohammad Tauqir,25601,14 January 1972,None,c,,,,5,21.75,0,38,0
2015,uae,Khurram Khan,25589,21 June 1971,None,vc,,,,10,53.37,1,31.66,0
